index_product_wise,product_id_processed,comments,star_rating,helpful_votes,total_votes,verified_purchase,review_date,diff_date,is_predict
7,1,"['fee', 'filter', 'feet', 'cover', 'cook', '2015', '220v', '1000', '00', 'also', '14', '5', '2010', 'amazed', 'average', 'annoying', 'automatic', 'anything', 'applied', 'anchor', 'addition', '90', '55', 'additional', '240', '800', '199', 'accept', 'affordable', '750', 'addition', '4', '58', '300', '08', '1200', 'address', '400', '3rd', '30', '2nd', '2009', '99', '01', '35', '13', '00', '2011', '00', '50', '250', '100', '57', '20', '25', '200', '200', '18']",3.5389500856399536,4.33949338644743,11.231656968593597,0.8532849550247192,2022-02-22,-2.7537666372954845,1
8,1,"['design', 'factor', 'covered', 'correctly', 'bare', 'begins', 'arrived', '2006', '03', '14', '09', 'accept', 'assume', 'avoid', 'ask', 'attractive', 'automatically', 'annoying', 'appropriate', 'allowing', 'annoying', '800', 'accidentally', '3', '28', 'absolutely', 'an', 'additionally', 'advantage', '2015', 'about', '7', 'affordable', 'accidentally', '25', 'across', '58', 'absolutely', '14', 'adjust', '500', '25', '350', '5e', '1200', '13', '800', '1', '129', '150', '08', '1200', '2009', '30', '2004', '200', '2012', '16']",3.370591104030609,3.29645711556077,9.864974617958069,0.8292193412780762,2022-02-22,-0.6784210838377476,1
9,1,"['cooks', 'cooks', 'avoid', '08', 'actual', '03', 'absolute', '200', 'arrive', 'area', 'assurant', 'bad', 'air', 'admit', 'appears', 'accordingly', 'after', 'add', '350', '26', 'adequate', '99', '240', '240', 'about', 'alot', '500', '62', '62', '14', '2010', '400', '50', '23', '60', '900', '58', '00', '16', '12', '18', '04', '5', '13', '11', '07', '14', '1200', '199', '2009', '19', '01']",3.268110752105713,3.3368682116270065,11.034028619527817,0.8130987882614136,2022-02-22,3.8026421070098877,1
0,2,"['microwave', 'works', 'beautifully', 'installation', 'instructions', 'left', 'something', 'desired', 'figured']",5.0,3.0,4.0,Y,2010-02-10,0.0,0
1,2,"['item', 'works', 'great', 'pretty', 'easy', 'install', 'matches', 'kitchen', 'exactly', 'says', 'description', 'arrived', 'time', 'complaints', 'whatsoever', 'item', 'definitely', 'recommend']",5.0,1.0,1.0,Y,2011-12-23,681.0,0
2,2,"['using', 'microwave', 'four', 'years', 'without', 'issues', 'nice', 'deep', 'oven', 'really', 'powerful', 'fan', 'good', 'results', 'every', 'time']",5.0,3.0,3.0,N,2012-09-17,269.0,0
3,2,"['second', 'sharp', 'r', '1405', 'over', 'range', 'microwave', 'owned', 'first', 'lasted', '8', 'years', 'gave', 'excellent', 'service', 'so', 'thrilled', 'found', 'model', 'still', 'produced', 'snatched', 'easily', 'installed', 'install', 'hardware', 'required', '90', 'mounting', 'hardware', 'already', 'installed', 'wall', 'stove', 'not', 'price', '200', '300', 'less', 'comparable', 'range', 'microwaves', 'an', 'excellent', 'product', 'gets', 'job', 'done', 'highly', 'recommend']",5.0,3.0,3.0,Y,2012-11-16,60.0,0
4,2,"['love', 'new', 'appliance', 'just', 'days', 'thanksgiving', 'old', 'died', 'purchased', 'new', 'locally', 'installation', 'realized', 'door', 'hinges', 'placed', 'could', 'open', 'door', 'inches', 'returned', 'went', 'online', 'found', 'almost', '100', '00', 'less', 'local', 'dealer', 'could', 'get', 'he', 'agreed', 'order', 'thru', 'amazon', 'receive', 'less', 'week', 'fit', 'looks', 'great', 'works', 'perfectly']",5.0,1.0,2.0,Y,2012-12-27,41.0,0
5,2,"['installed', 'heats', 'cooks', 'still', '4', 'days', 'wife', 'disappointed', 'appearance', 'looks', 'ok']",3.0,3.0,8.0,Y,2013-01-31,35.0,0
6,2,"['install', 'went', 'well', 'retrofiting', 'exterior', 'vent', 'chore', 'thats', 'problem', 'unit', 'only', 'going', 'short', 'far', 'good']",5.0,0.0,0.0,Y,2013-02-28,28.0,0
7,2,"['looks', 'great', 'works', 'great', 'took', 'less', 'hour', 'install', 'was', 'little', 'overwhelmed', 'instructions', 'easier', 'install', 'originally', 'thought', 'looks', 'great', 'kitchen', 'opened', 'much', 'space', 'small', 'kitchen', 'recommend', 'product', 'anyone']",5.0,1.0,1.0,Y,2013-04-20,51.0,0
8,2,"['owned', 'sharps', 'past', 'fit', 'perfectly', 'stove', 'no', 'alterations', 'fuss', 'works', 'great', 'looks', 'great', 'recomend']",5.0,1.0,1.0,Y,2013-08-04,106.0,0
9,2,"['microwave', 'light', 'features', 'works', 'well', 'functions', 'provides', 'simple', 'micowave', 'core', 'job', 'well', 'exactly', 'wanted', 'need', 'advanced', 'features', 'cooking', 'presets', 'auto', 'options', 'expensive', 'microwaves', 'come', 'installed', 'microwave', 'couple', 'hours', 'removing', 'old', 'work', 'anymore', 'bag', 'popcorn', 'right']",5.0,1.0,1.0,Y,2013-09-04,31.0,0
10,2,"['basic', 'microwave', 'far', 'working', 'well', 'fit', 'perfect', 'oven', 'range', 'my', 'husband', 'friend', 'help', 'needed', 'taking', 'old', 'setting', 'microwave', 'door', 'feels', 'light', 'used', 'metal', 'get', 'gentle']",4.0,2.0,2.0,Y,2013-10-01,27.0,0
11,2,"['could', 'find', 'fit', 'space', 'others', 'installed', 'unable', 'open', 'door', 'next', 'extended', 'wall', 'hunted', 'microwave', 'door', 'hinge', 'inch', 'side']",4.0,1.0,1.0,Y,2013-11-01,31.0,0
12,2,"['unit', 'purchased', 'replace', 'old', 'whirlpool', 'unit', 'performed', 'flawlessly', '20', 'years', 'although', 'none', 'holes', 'lined', 'sharp', 'unit', 'fit', 'perfectly', 'space', 'cooktop', 'so', 'far', 'unit', 'performed', 'advertised']",5.0,1.0,2.0,Y,2013-12-26,55.0,0
13,2,"['picked', 'microwave', 'primarily', 'dimensions', 'needed', 'short', 'height', 'pleased', 'model', 'since', 'easy', 'works', 'well', 'quiet', 'loaded', 'features', 'pleasure', 'last', 'months', 'owned']",5.0,0.0,0.0,Y,2014-01-01,6.0,0
14,2,"['microwave', 'simple', 'works', 'great', 'at', 'first', 'little', 'apprehensive', 'matt', 'finish', 'got', 'installed', 'looks', 'great', 'love', 'my', 'husband', 'installed', 'needed', 'basic', 'drill', 'took', 'couple', 'hours', 'got', 'done']",5.0,1.0,1.0,Y,2014-01-23,22.0,0
15,2,"['hit', 'start', 'button', 'sparks', 'flew', 'dead', 'microwave', 'think', 'model', 'could', 'fire', 'hazard', 'called', 'sharp', 'even', 'though', 'microwave', 'warranty', 'problems', 'started', 'help', 'they', 'send', 'repair', 'service', 'promptly', 'told', '75', '34', 'show', 'fee', '34', 'repairs', 'additional', 'charge', 'very', 'disappointed', 'sharp', 'definitely', 'consider', 'another', 'products']",1.0,7.0,7.0,N,2014-05-23,120.0,0
16,2,"['arrived', 'two', 'days', 'instead', 'week', 'reported', 'great', 'plus', 'fit', 'spot', 'old', 'sharp', 'another', 'plus', 'mounting', 'brackets', 'different', 'location', 'constructed', 'less', 'sturdy', 'old', 'ones', 'medal', 'cheaply', 'made', 'much', 'thinner', 'overall', 'happy', 'purchase']",5.0,0.0,0.0,Y,2014-05-24,1.0,0
17,2,"['fast', 'shipment', 'decent', 'product', 'doesn', 'cook', 'evenly']",3.0,3.0,3.0,Y,2014-07-30,67.0,0
18,2,"['purchased', 'installed', 'range', 'microwave', 'replacement', '25', 'year', 'old', 'sharp', 'perfect', 'required', 'recirculating', 'feature', 'way', 'vent', 'type', 'easy', 'find']",5.0,4.0,4.0,Y,2014-08-13,14.0,0
19,2,"['awesome', 'replacement', 'great', 'quality', 'bells', 'whistles']",5.0,1.0,1.0,Y,2014-12-05,114.0,0
20,2,"['issues', 'exact', 'measurements', 'fit', 'well']",3.0,0.0,0.0,Y,2015-03-03,88.0,0
21,2,"['like', 'sharp', 'microwaves', 'my', 'mother', '40', 'years', '30', 'years', 'required', 'repair', 'my', 'microwave', 'needed', 'new', 'magnetron', 'fuse', 'fixed', '125', '00', 'my', 'mother', 'microwave', 'replaced', 'could', 'find', 'replacement', 'parts', 'needed', 'hence', 'purchased', 'almost', 'exact', 'replacement', 'works', 'well', 'easy', 'happy', 'outward', 'appearance', 'too', 'much', 'black', 'looks', 'cheap', 'compared', 'original']",3.0,1.0,1.0,Y,2015-07-11,130.0,0
0,2,"['halogen', 'drop', 'easier', 'common', 'countertop', 'clock', 'assume', 'disappointing', 'conventional', 'covered', 'doors', 'becoming', 'completely', 'dried', 'designed', 'best', 'ceiling', 'before', 'cancel', 'adorable', 'attractive', '35', 'both', 'baking', 'bag', 'beverage', 'asked', 'accidentally', 'avoid', '350', 'beginning', 'and', 'am', 'allow', '300', 'apparently', '07', 'and', 'always', 'anywhere', '10', 'areas', 'bar', 'alarm', 'additionally', 'apply', 'adorable', 'adjust', '04', 'actual', 'about', '24', '14', 'advantage', '2016', '700', '2015', '150', '1100', '250', '15', '220v', '19', '2014']",3.9753764867782593,-16.335601471364498,-0.034544169902801514,0.9620248079299927,2022-02-22,6.557601364329457,1
1,2,"['gotten', 'happy', 'described', 'confusing', 'choosing', 'ahead', 'attached', '900', '09', 'after', '21', 'affordable', '300', '19', 'awesome', 'available', 'behind', 'bright', 'based', 'behind', 'brands', 'bar', 'before', 'appointments', 'bigger', 'attempted', 'advice', '1200', '15', '15', '900', '21', '85', '35', '90', 'actually', 'average', 'april', '17', '350', 'accommodate', '800', '129', '2nd', '29', '50', '16', '75', '27', '62', '00', '12', '25', '1000', '17']",3.5219693183898926,-8.594374097883701,-1.3713924884796143,0.8207152485847473,2022-02-22,-17.96604347601533,1
2,2,"['expense', 'etc', 'effort', 'breaks', 'bonus', '01', '09', '08', 'annoying', 'another', 'advantage', 'almost', '9', 'ahead', 'alot', '24', 'accept', 'appropriate', '750', 'agree', '1200', 'advise', '3rd', '27', '00', '01', '62', '14', '2006', '24', '15', '1000', '1100', '1000', '25', '200', '1100', '129', '12', '2010', '08']",3.2079392671585083,-12.669816382229328,-4.6567657589912415,0.798761248588562,2022-02-22,-16.5841352827847,1
3,2,"['diagnose', 'fumes', 'equipment', 'appreciate', 'add', '15', '2008', '220v', '150', '1000', '01', '24', '05', '19', '1', 'assume', '85', 'already', 'apparently', 'arrived', 'became', 'assigned', 'bar', 'areas', 'ahead', 'appreciate', 'agreed', '99', '40', '199', '58', '5e', '50', '5e', '100', '23', '21', 'appearance', '35', '700', '4', '21', 'accurate', '2009', '28', '34', '50', '220v', '125', '07', '3rd', '350', '700', '700', '27', '07', '12', '1', '1200', '35', '21', '62', '350', '13', '2010', '2004']",3.672618567943573,-3.410258024930954,9.911685854196548,0.8788235783576965,2022-02-22,-4.819043770432472,1
4,2,"['certainly', 'arrived', '24', '15', '199', 'always', 'applied', 'applied', 'apparently', 'also', 'anymore', 'allows', 'appointment', 'air', 'actual', 'accordingly', 'also', '50', 'able', 'anchor', 'about', '35', '21', 'ability', '34', '90', '500', 'additionally', '8', '23', '34', '26', '350', '19', '2006', '58', '4', '34', '24', '28', '75', '2013', '50', '04', '62', '14', '129', '05', '08', '24', '20', '125', '17', '08', '1200', '09', '150']",3.3239808678627014,0.7044839859008789,10.50190782546997,0.7944403886795044,2022-02-22,-5.011249307543039,1
5,2,"['expectations', 'container', 'appreciate', 'although', '1100', '03', '250', '11', 'awesome', 'attempt', 'aware', 'apply', 'aware', 'application', 'anywhere', 'anybody', 'anyway', 'amazed', 'amazed', 'as', '99', '25', '2010', '900', '57', 'advised', 'anymore', 'advertised', '750', '700', 'already', '4', '4', '56', '40', '35', 'accidentally', '199', '300', '57', '350', '90', '24', '13', '16', '10', '07', '2006', '09', '04', '11', '05', '08']",3.2987219095230103,-0.09038785472512245,9.479340374469757,0.7948514223098755,2022-02-22,-6.935983989387751,1
6,2,"['foods', 'apparently', '16', '2013', 'adequate', '2013', '09', '25', '129', 'apply', 'august', 'basic', 'asin', 'bargain', 'attempts', 'bake', 'anchor', 'baked', 'appliances', 'advised', 'absolutely', 'allowing', '240', '62', 'accidentally', 'advertised', '300', 'amazon', 'accurate', 'address', '75', '75', '85', '900', '58', '5e', '23', '800', '200', '1000', '2013', '129', '00', '1100', '21', '150', '14', '1200', '10', '24', '12', '30', '2004', '01']",3.193545341491699,3.168278146535158,12.079447031021118,0.7857561707496643,2022-02-22,2.4161828197538853,1
7,2,"['easily', 'considered', 'cons', 'attempts', 'anywhere', '14', '28', '129', '2nd', 'appropriate', 'allowed', 'authorized', 'appeared', '9', 'awesome', 'advise', '90', 'affordable', 'ahead', 'annoying', '900', '50', 'agree', '700', '75', '58', '2nd', 'adorable', '75', '220v', '62', '250', '199', '08', '30', '6', '21', '04', '13', '2nd', '5', '17', '1200', '15', '400', '3', '2004', '2004']",3.1075549125671387,3.641116626560688,12.463065803050995,0.7729897499084473,2022-02-22,4.449284885078669,1
8,2,"['fairly', 'eco', 'back', 'amazed', '04', '16', '21', 'an', 'apartment', 'appears', 'assembly', 'and', 'bags', 'alot', 'bakeware', 'at', '900', '27', 'air', 'applied', 'accidentally', '58', '55', '75', '4', '56', 'accidentally', '2010', '6', '350', '250', '99', '1', '30', '5e', '129', 'about', '2014', '2004', '100', '01', '2013', '13', '18', '500', '2009', '2011', '220v', '1100', '2004']",3.0847927927970886,4.152759037911892,13.266276985406876,0.7676193118095398,2022-02-22,4.051549607887864,1
9,2,"['corn', 'explained', 'attempt', 'air', '04', '2009', '2016', 'applied', 'bag', 'april', 'apply', 'alot', 'anyone', 'ago', 'accidentally', 'across', 'amazing', 'accommodate', 'accordingly', 'all', 'approximately', 'anchor', 'although', 'accept', 'appliances', 'amount', '5e', '57', '90', '350', '90', '9', '09', '2004', '75', '2012', '2006', '03', '200', '15', '05', '17', '2011', '2004', '2015', '13', '2009', '1100']",3.0335789918899536,4.209504082798958,12.938138961791992,0.7532765865325928,2022-02-22,2.6812198646366596,1
0,3,"['particular', 'microwave', 'though', 'sharp', '1100', 'carousel', 'feel', 'compelled', 'comment', 'originally', 'another', 'sharp', 'model', 'after', 'six', 'mos', 'door', 'close', 'properly', 'with', 'little', 'shoving', 'could', 'get', 'operate', 'found', 'bit', 'alarming', 'walmart', 'puchased', 'let', 'us', 'exchange', 'model', 'after', 'less', 'year', 'couple', 'keypad', 'numbers', 'function', 'choose', 'another', 'number', 'shame', 'thought', 'quality', 'product', 'could', 'depend', 'longer']",3.0,20.0,53.0,N,2004-07-20,0.0,0
1,3,"['bought', 'amazon', 'replace', 'sharp', 'microwave', 'served', 'well', 'several', 'years', 'based', 'price', 'compared', 'similar', 'features', 'unit', 'least', 'expensive', 'also', 'impressed', 'comprehensive', 'directions', 'installation', 'closer', 'tim', 'toolman', 'taylor', 'professional', 'home', 'improvements', 'followed', 'instructions', 'precision', 'results', 'outstanding', 'not', 'look', 'great', 'old', 'stove', 'hood', 'used', 'passed', 'popcorn', 'test', 'particular', 'no', 'scotching', 'full', 'bag', 'satisfying', 'extra', 'plus', 'beaming', 'accomplishment', 'beep', 'sounds', 'indicating', 'popcorn', 'finished', 'display', 'read', 'enjoy', 'am', 'ever', 'digital', 'locker', 'courtesy', 'amazon', 'pdf', 'manual', 'what', 'great', 'investment', 'money', 'microwave', 'time', 'installation', 'unit', 'solidly', 'built', 'looks', 'great', 'came', 'lightbulbs', 'range', 'light', 'installed', 'no', 'cons', 'could', 'used', 'help', 'installing', 'manual', 'recommends', 'people', 'install', 'manage', 'nicely', 'suggest', 'additional', 'set', 'hands', 'final', 'insertion', 'preparations', 'complete', 'owned', 'day', 'wanted', 'tell', 'tale', 'give', 'others', 'incentive', 'edge', 'jump', 'opprotunity', 'snazz', 'kitchen', 'big', 'way', 'little', 'pocket', 'panasonic', 'wants', 'like', '300', 'comparable', 'unit', 'pleased', 'pay', '1', 'much', 'get', 'quality', 'unit', 'you', 'even', 'get', '25', 'january', '31st', 'free', 'shipping', 'dude', 'heavy', 'tax', 'math', 'steal']",5.0,93.0,98.0,Y,2005-01-20,184.0,0
2,3,"['doesn', 't', 'have', 'all', 'the', 'bells', 'and', 'whistles', 'as', 'my', 'last', 'sharp', 'over', 'the', 'range', 'microwave', 'but', 'it', 'works', 'for', 'me', 'turntable', 'has', 'no', 'on', 'off', 'button', 'so', 'it', 'is', 'always', 'on', 'inside', 'is', 'little', 'smaller', 'width', 'wise', 'but', 'still', 'fits', '13x9x2', 'pan', 'ok', 'paid', '169', 'free', 'shipping', 'and', 'no', 'tax', 'great', 'deal']",4.0,11.0,13.0,N,2005-10-06,259.0,0
3,3,"['microwave', 'replacement', 'different', 'brand', 'but', '169', 'found', 'online', 'coupon', 'boot', 'worth', 'every', 'cent', 'spent', 'granted', 'bells', 'whistles', 'old', 'microwave', 'generally', 'microwave', 'reheating', 'defrosting', 'popcorn', 'spend', 'extra', 'cash', 'installation', 'quite', 'easy', 'others', 'indicated', 'replacing', 'different', 'brand', 'meant', 'drilling', 'new', 'holes', 'cabinet', 'installing', 'new', 'bracket', 'behind', 'microwave', 'still', 'money', 'saved', 'well', 'worth', 'effort', 'come', 'charcoal', 'filter', 'prepared', 'buy', 'separately', 'going', 'ventless', 'time', 'purchase', 'find', 'amazon', 'save', 'shipping', 'cost', 'rating', 'gave', 'due', 'lack', 'features', 'basic', 'microwave', 'extras', 'price', 'made', '4', 'stars']",4.0,32.0,33.0,N,2005-10-27,21.0,0
4,3,"['model', 'microwave', 'worked', '4to', '5', 'years', 'good', 'reason', 'ordered', 'brand', 'model', 'new', 'far', 'good', 'way', 'blocking', 'door', 'exhaust', 'fan', 'noisy', 'swapped', 'older', 'fixed', 'problem', 'overall', 'good', 'like']",4.0,3.0,3.0,Y,2007-11-24,758.0,0
5,3,"['great', 'buy', 'read', 'reviews', 'right', 'money', 'easy', 'put', 'goes', 'easer', 'two', 'people', 'everything', 'need', 'works', 'great']",5.0,3.0,3.0,Y,2007-11-24,0.0,0
6,3,"['for', 'price', 'think', 'beat', 'sharp', 'microwave', 'wanted', 'basic', 'microwave', 'job', 'replacing', 'countertop', 'micro', 'rated', '1200', 'watts', 'concerned', 'rated', '950', 'watts', 'sharp', 'inadequate', 'my', 'fears', 'groundless', 'sharp', 'functions', 'every', 'bit', 'fast', 'older', 'like', 'sleek', 'appearance', 'without', 'protruding', 'door', 'handle', 'they', 'recommend', 'two', 'people', 'mount', 'oven', 'however', 'since', 'help', 'available', 'able', 'easily', 'mount', 'little', 'thought', 'if', 'rate', 'anything', 'mounting', 'instructions', 'confusing', 'couple', 'areas', 'mainly', 'venting', 'info', 'all', 'good', 'buy']",5.0,6.0,7.0,Y,2008-02-29,97.0,0
7,3,"['bought', 'microwave', 'years', 'ago', 'worked', 'well', 'time', 'recently', 'stopped', 'working', 'warming', 'food', 'microwave', 'started', 'smoking', 'opened', 'door', 'could', 'smell', 'stench', 'burnt', 'plastic', 'after', 'waiting', 'day', 'smell', 'clear', 'tried', 'running', 'microwave', 'nothing', 'after', '10', 'seconds', 'opened', 'door', 'could', 'smell', 'burnt', 'plastic', 'on', 'right', 'side', 'microwave', 'behind', 'metal', 'grate', 'wiring', 'could', 'hear', 'sizzling', 'internal', 'wiring', 'melting', 'causing', 'smell', 'smoke', 'in', 'searching', 'new', 'microwave', 'replace', 'read', 'consumer', 'reports', 'sharp', 'brand', 'microwaves', 'repair', 'prone', 'brand', 'as', 'reviewers', 'stated', 'good', 'basic', 'microwave', 'but', 'expecting', 'last', 'several', 'years', 'select', 'different', 'brand', 'model', 'frigidaire', 'whirlpool', 'maytag', 'amana', 'ge', 'kenmore', 'sears', 'get', 'good', 'ratings', 'reliability', 'consumer', 'reports']",2.0,18.0,23.0,N,2008-08-05,158.0,0
